2022-02-22T06:55:07.676191+00:00,0
2022-02-22T06:57:52.188135+00:00,0
2022-02-22T06:58:43.402575+00:00,0
2022-02-22T06:59:40.205714+00:00,0
2022-02-22T07:00:40.041446+00:00,0
2022-02-22T07:01:24.860098+00:00,0
2022-02-22T07:02:24.762083+00:00,0
2022-02-22T07:03:37.523841+00:00,0
2022-02-22T07:04:19.708677+00:00,0
2022-02-22T07:05:19.692809+00:00,0
2022-02-22T07:06:26.046788+00:00,0
2022-02-22T07:07:39.932211+00:00,0
2022-02-22T07:08:39.808287+00:00,0
2022-02-22T07:09:21.855372+00:00,0
2022-02-22T07:10:21.956690+00:00,0
2022-02-22T07:11:24.734628+00:00,0
2022-02-22T07:12:37.514810+00:00,0
2022-02-22T07:13:22.785848+00:00,0
2022-02-22T07:14:25.220851+00:00,0
2022-02-22T07:15:25.341880+00:00,0
2022-02-22T07:16:40.170070+00:00,0
2022-02-22T07:17:39.967566+00:00,0
2022-02-22T07:18:39.768094+00:00,0
2022-02-22T07:19:34.789702+00:00,73
2022-02-22T07:20:21.697870+00:00,78
2022-02-22T07:21:34.522117+00:00,78
2022-02-22T07:22:40.313904+00:00,77
2022-02-22T07:23:25.249506+00:00,79
2022-02-22T07:24:25.039355+00:00,79
2022-02-22T07:25:27.827050+00:00,79
2022-02-22T07:26:22.114559+00:00,79
2022-02-22T07:27:46.058200+00:00,80
2022-02-22T07:28:24.830956+00:00,80
2022-02-22T07:29:25.187158+00:00,81
2022-02-22T07:30:43.082945+00:00,81
2022-02-22T07:31:42.908678+00:00,83
2022-02-22T07:32:25.180956+00:00,83
2022-02-22T07:33:42.993845+00:00,85
2022-02-22T07:34:28.451394+00:00,86
2022-02-22T07:35:22.390538+00:00,86
2022-02-22T07:36:19.546511+00:00,86
2022-02-22T07:37:19.653039+00:00,87
2022-02-22T07:38:28.450592+00:00,88
2022-02-22T07:39:40.208229+00:00,90
2022-02-22T07:40:39.969281+00:00,91
2022-02-22T07:41:39.839869+00:00,91
2022-02-22T07:42:39.734860+00:00,93
2022-02-22T07:43:26.023730+00:00,93
2022-02-22T07:44:39.843048+00:00,94
2022-02-22T07:45:39.832681+00:00,94
2022-02-22T07:47:25.179516+00:00,99
2022-02-22T07:48:42.950427+00:00,101
2022-02-22T07:49:25.316621+00:00,102
2022-02-22T07:50:43.077739+00:00,102
2022-02-22T07:51:39.883946+00:00,101
2022-02-22T07:53:40.042925+00:00,103
2022-02-22T07:54:40.124408+00:00,103
2022-02-22T07:55:22.060578+00:00,106
2022-02-22T07:56:27.856071+00:00,104
2022-02-22T07:57:30.638676+00:00,103
2022-02-22T07:58:43.402712+00:00,104
2022-02-22T07:59:40.159982+00:00,104
2022-02-22T08:00:25.023983+00:00,106
2022-02-22T08:01:22.007722+00:00,109
2022-02-22T08:02:24.896772+00:00,107
2022-02-22T08:03:24.992697+00:00,107
2022-02-22T08:04:21.901844+00:00,107
2022-02-22T08:05:24.830891+00:00,105
2022-02-22T08:06:21.729761+00:00,107
2022-02-22T08:07:25.523983+00:00,109
2022-02-22T08:08:25.316793+00:00,109
2022-02-22T08:09:40.166487+00:00,111
2022-02-22T08:10:22.174746+00:00,110
2022-02-22T08:11:24.995850+00:00,106
2022-02-22T08:12:22.489671+00:00,106
